"ID","nadconVersion","vertconVersion","srcDatum","destDatum","srcVertDatum","destVertDatum","srcLat","srcLatDms","destLat","destLatDms","srcLon","srcLonDms","destLon","destLonDms","srcEht","destEht","srcOrthht","destOrthoht","sigLat","sigLon","sigLat_m","sigLon_m","sigEht","sigOrthoht","deltaLat","deltaLon","spcZone","spcNorthing_m","spcEasting_m","spcNorthing_usft","spcEasting_usft","spcNorthing_ift","spcEasting_ift","spcConvergence","spcScaleFactor","spcCombinedFactor","utmZone","utmNorthing","utmEasting","utmConvergence","utmScaleFactor","utmCombinedFactor","x","y","z","usng"
"﻿ID","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"16250","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8742783400","N405227.40202","40.8742783400","N405227.40202","-73.8844645830","W0735304.07250","-73.8844645830","W0735304.07250","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","78,584.303","309,738.989","257,822.000","1,016,202.000","257,822.516","1,016,204.032","00 04 32.05","0.99999499","N/A","UTM Zone 18","4,525,399.769","593,997.143","00 43 48.22","0.99970875","N/A","N/A","N/A","N/A","18TWL9399725399"
"16450","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8859068833","N405309.26478","40.8859068833","N405309.26478","-73.8613780759","W0735140.96107","-73.8613780759","W0735140.96107","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","79,878.486","311,683.007","262,068.000","1,022,580.000","262,068.524","1,022,582.045","00 05 26.41","0.99999510","N/A","UTM Zone 18","4,526,715.703","595,925.701","00 44 43.25","0.99971325","N/A","N/A","N/A","N/A","18TWL9592526715"
"16650","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8287945920","N404943.66053","40.8287945920","N404943.66053","-73.8779418131","W0735240.59053","-73.8779418131","W0735240.59053","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","73,534.061","310,295.860","241,253.000","1,018,029.000","241,253.483","1,018,031.036","00 04 47.41","0.99999497","N/A","UTM Zone 18","4,520,357.655","594,611.460","00 44 01.17","0.99971017","N/A","N/A","N/A","N/A","18TWL9461120357"
"16950","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8387917375","N405019.65026","40.8387917375","N405019.65026","-73.8444724689","W0735040.10089","-73.8444724689","W0735040.10089","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","74,648.717","313,117.094","244,910.000","1,027,285.000","244,910.490","1,027,287.055","00 06 06.22","0.99999492","N/A","UTM Zone 18","4,521,504.112","597,418.999","00 45 20.51","0.99971681","N/A","N/A","N/A","N/A","18TWL9741821504"
"17050","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.9044763904","N405416.11501","40.9044763904","N405416.11501","-73.8495895339","W0735058.52232","-73.8495895339","W0735058.52232","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","81,942.291","312,673.000","268,839.000","1,025,828.000","268,839.538","1,025,830.052","00 05 54.17","0.99999535","N/A","UTM Zone 18","4,528,790.105","596,891.771","00 45 12.05","0.99971555","N/A","N/A","N/A","N/A","18TWL9689128790"
"17250","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8654402633","N405155.58495","40.8654402633","N405155.58495","-73.8508311478","W0735102.99213","-73.8508311478","W0735102.99213","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","77,607.112","312,575.768","254,616.000","1,025,509.000","254,616.509","1,025,511.051","00 05 51.25","0.99999494","N/A","UTM Zone 18","4,524,455.311","596,844.093","00 45 06.99","0.99971543","N/A","N/A","N/A","N/A","18TWL9684424455"
"17350","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8839860839","N405302.34990","40.8839860839","N405302.34990","-73.9122508650","W0735444.10311","-73.9122508650","W0735444.10311","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","79,659.639","307,395.682","261,350.000","1,008,514.000","261,350.523","1,008,516.017","00 03 26.62","0.99999507","N/A","UTM Zone 18","4,526,447.963","591,642.385","00 42 43.25","0.99970337","N/A","N/A","N/A","N/A","18TWL9164226447"
"17450","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8642526668","N405151.30960","40.8642526668","N405151.30960","-73.8672620264","W0735202.14330","-73.8672620264","W0735202.14330","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","77,473.000","311,190.754","254,176.000","1,020,965.000","254,176.508","1,020,967.042","00 05 12.56","0.99999493","N/A","UTM Zone 18","4,524,305.432","595,461.089","00 44 28.22","0.99971216","N/A","N/A","N/A","N/A","18TWL9546124305"
"17550","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8170022658","N404901.20816","40.8170022658","N404901.20816","-73.9208148023","W0735514.93329","-73.9208148023","W0735514.93329","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","72,220.371","306,680.620","236,943.000","1,006,168.000","236,943.474","1,006,170.012","00 03 06.46","0.99999507","N/A","UTM Zone 18","4,519,003.192","591,012.484","00 42 19.63","0.99970195","N/A","N/A","N/A","N/A","18TWL9101219003"
"17650","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8218087938","N404918.51166","40.8218087938","N404918.51166","-73.8605649808","W0735138.03393","-73.8605649808","W0735138.03393","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","72,760.478","311,762.865","238,715.000","1,022,842.000","238,715.477","1,022,844.046","00 05 28.33","0.99999502","N/A","UTM Zone 18","4,519,601.074","596,086.779","00 44 41.70","0.99971364","N/A","N/A","N/A","N/A","18TWL9608619601"
"17750","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8175053993","N404903.01944","40.8175053993","N404903.01944","-73.8886275724","W0735319.05926","-73.8886275724","W0735319.05926","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","72,279.197","309,396.088","237,136.000","1,015,077.000","237,136.474","1,015,079.030","00 04 22.25","0.99999506","N/A","UTM Zone 18","4,519,092.968","593,726.318","00 43 35.41","0.99970812","N/A","N/A","N/A","N/A","18TWL9372619092"
"17950","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8812303995","N405252.42944","40.8812303995","N405252.42944","-73.9052859215","W0735419.02932","-73.9052859215","W0735419.02932","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","79,354.229","307,983.033","260,348.000","1,010,441.000","260,348.521","1,010,443.021","00 03 43.02","0.99999505","N/A","UTM Zone 18","4,526,149.370","592,233.014","00 42 59.52","0.99970470","N/A","N/A","N/A","N/A","18TWL9223326149"
"18000","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8579052751","N405128.45899","40.8579052751","N405128.45899","-73.8481295530","W0735053.26639","-73.8481295530","W0735053.26639","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","76,770.739","312,804.978","251,872.000","1,026,261.000","251,872.504","1,026,263.053","00 05 57.61","0.99999491","N/A","UTM Zone 18","4,523,621.842","597,082.772","00 45 12.94","0.99971600","N/A","N/A","N/A","N/A","18TWL9708223621"
"18100","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8363391446","N405010.82092","40.8363391446","N405010.82092","-73.8516191661","W0735105.82900","-73.8516191661","W0735105.82900","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","74,375.311","312,514.808","244,013.000","1,025,309.000","244,013.488","1,025,311.051","00 05 49.39","0.99999493","N/A","UTM Zone 18","4,521,223.928","596,820.040","00 45 03.55","0.99971538","N/A","N/A","N/A","N/A","18TWL9682021223"
"18200","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8223020881","N404920.28752","40.8223020881","N404920.28752","-73.9288837331","W0735543.98144","-73.9288837331","W0735543.98144","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","72,808.331","305,999.390","238,872.000","1,003,933.000","238,872.478","1,003,935.008","00 02 47.46","0.99999502","N/A","UTM Zone 18","4,519,583.172","590,324.794","00 42 00.91","0.99970042","N/A","N/A","N/A","N/A","18TWL9032419583"
"18300","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8076112338","N404827.40044","40.8076112338","N404827.40044","-73.9079301191","W0735428.54843","-73.9079301191","W0735428.54843","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","71,178.562","307,768.758","233,525.000","1,009,738.000","233,525.467","1,009,740.019","00 03 36.80","0.99999517","N/A","UTM Zone 18","4,517,974.165","592,112.115","00 42 49.47","0.99970443","N/A","N/A","N/A","N/A","18TWL9211217974"
"18450","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8262080415","N404934.34895","40.8262080415","N404934.34895","-73.8905930920","W0735326.13513","-73.8905930920","W0735326.13513","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","73,245.415","309,229.058","240,306.000","1,014,529.000","240,306.481","1,014,531.029","00 04 17.62","0.99999499","N/A","UTM Zone 18","4,520,056.940","593,548.325","00 43 31.25","0.99970771","N/A","N/A","N/A","N/A","18TWL9354820056"
"18500","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8305111137","N404949.84001","40.8305111137","N404949.84001","-73.9239244266","W0735526.12794","-73.9239244266","W0735526.12794","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","73,720.295","306,416.967","241,864.000","1,005,303.000","241,864.484","1,005,305.011","00 02 59.13","0.99999496","N/A","UTM Zone 18","4,520,499.571","590,731.817","00 42 13.00","0.99970132","N/A","N/A","N/A","N/A","18TWL9073120499"
"18650","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8213664070","N404916.91907","40.8213664070","N404916.91907","-73.8222894105","W0734920.24188","-73.8222894105","W0734920.24188","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","72,717.196","314,991.923","238,573.000","1,033,436.000","238,573.477","1,033,438.067","00 06 58.45","0.99999503","N/A","UTM Zone 18","4,519,594.637","599,315.224","00 46 11.77","0.99972140","N/A","N/A","N/A","N/A","18TWL9931519594"
"18750","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8980933309","N405353.13599","40.8980933309","N405353.13599","-73.9081628886","W0735429.38640","-73.9081628886","W0735429.38640","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","81,226.619","307,738.583","266,491.000","1,009,639.000","266,491.533","1,009,641.019","00 03 36.25","0.99999525","N/A","UTM Zone 18","4,528,018.301","591,967.263","00 42 53.61","0.99970410","N/A","N/A","N/A","N/A","18TWL9196728018"
"18800","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8309430229","N404951.39488","40.8309430229","N404951.39488","-73.9000455855","W0735400.16411","-73.9000455855","W0735400.16411","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","73,770.282","308,431.090","242,028.000","1,011,911.000","242,028.484","1,011,913.024","00 03 55.36","0.99999496","N/A","UTM Zone 18","4,520,572.518","592,744.652","00 43 09.24","0.99970587","N/A","N/A","N/A","N/A","18TWL9274420572"
"18900","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8817666074","N405254.35979","40.8817666074","N405254.35979","-73.8824842945","W0735256.94346","-73.8824842945","W0735256.94346","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","79,416.104","309,904.801","260,551.000","1,016,746.000","260,551.521","1,016,748.034","00 04 36.71","0.99999505","N/A","UTM Zone 18","4,526,233.172","594,153.396","00 43 53.28","0.99970911","N/A","N/A","N/A","N/A","18TWL9415326233"
"19000","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.8926045732","N405333.37646","40.8926045732","N405333.37646","-73.8552009005","W0735118.72324","-73.8552009005","W0735118.72324","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","80,623.114","312,202.388","264,511.000","1,024,284.000","264,511.529","1,024,286.049","00 05 40.96","0.99999517","N/A","UTM Zone 18","4,527,466.007","596,436.395","00 44 58.17","0.99971446","N/A","N/A","N/A","N/A","18TWL9643627466"
"20050","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6167601116","N403700.33640","40.6167601116","N403700.33640","-73.9119826198","W0735443.13743","-73.9119826198","W0735443.13743","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","49,984.557","307,448.108","163,991.000","1,008,686.000","163,991.328","1,008,688.017","00 03 27.25","1.00000315","N/A","UTM Zone 18","4,496,784.112","592,032.735","00 42 30.04","0.99970426","N/A","N/A","N/A","N/A","18TWK9203296784"
"20150","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.5764119084","N403435.08287","40.5764119084","N403435.08287","-73.9900790096","W0735924.28443","-73.9900790096","W0735924.28443","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","45,500.330","300,840.030","149,279.000","987,006.000","149,279.299","987,007.974","00 00 23.36","1.00000625","N/A","UTM Zone 18","4,492,226.542","585,478.020","00 39 25.04","0.99968993","N/A","N/A","N/A","N/A","18TWK8547892226"
"20300","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6787736891","N404043.58528","40.6787736891","N404043.58528","-74.0041316785","W0740014.87404","-74.0041316785","W0740014.87404","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","56,867.259","299,650.699","186,572.000","983,104.000","186,572.373","983,105.966","-00 00 09.73","0.99999935","N/A","UTM Zone 18","4,503,575.656","584,159.996","00 38 56.98","0.99968718","N/A","N/A","N/A","N/A","18TWL8415903575"
"20350","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6773541244","N404038.47485","40.6773541244","N404038.47485","-74.0116593054","W0740041.97350","-74.0116593054","W0740041.97350","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","56,709.677","299,014.275","186,055.000","981,016.000","186,055.372","981,017.962","-00 00 27.45","0.99999942","N/A","UTM Zone 18","4,503,410.895","583,525.605","00 38 39.25","0.99968587","N/A","N/A","N/A","N/A","18TWL8352503410"
"20650","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.5981237004","N403553.24532","40.5981237004","N403553.24532","-74.0015232016","W0740005.48353","-74.0015232016","W0740005.48353","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","47,911.303","299,871.069","157,189.000","983,827.000","157,189.314","983,828.968","-00 00 03.59","1.00000452","N/A","UTM Zone 18","4,494,625.597","584,482.059","00 38 59.27","0.99968785","N/A","N/A","N/A","N/A","18TWK8448294625"
"20750","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6959857228","N404145.54860","40.6959857228","N404145.54860","-73.9628774171","W0735746.35870","-73.9628774171","W0735746.35870","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","58,779.274","303,137.617","192,845.000","994,544.000","192,845.386","994,545.989","00 01 27.41","0.99999850","N/A","UTM Zone 18","4,505,526.620","587,623.867","00 40 34.66","0.99969450","N/A","N/A","N/A","N/A","18TWL8762305526"
"20850","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.7176269611","N404303.45706","40.7176269611","N404303.45706","-73.9521189003","W0735707.62804","-73.9521189003","W0735707.62804","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","61,182.931","304,045.618","200,731.000","997,523.000","200,731.401","997,524.995","00 01 52.75","0.99999756","N/A","UTM Zone 18","4,507,939.726","588,504.184","00 41 01.00","0.99969641","N/A","N/A","N/A","N/A","18TWL8850407939"
"20900","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6997014440","N404158.92520","40.6997014440","N404158.92520","-73.9834428529","W0735900.39427","-73.9834428529","W0735900.39427","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","59,191.364","301,399.340","194,197.000","988,841.000","194,197.388","988,842.978","00 00 38.99","0.99999833","N/A","UTM Zone 18","4,505,918.781","585,881.545","00 39 46.55","0.99969078","N/A","N/A","N/A","N/A","18TWL8588105918"
"20950","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6954973584","N404143.79049","40.6954973584","N404143.79049","-73.9917850571","W0735930.42621","-73.9917850571","W0735930.42621","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","58,724.409","300,694.336","192,665.000","986,528.000","192,665.385","986,529.973","00 00 19.34","0.99999852","N/A","UTM Zone 18","4,505,443.980","585,182.116","00 39 26.77","0.99968931","N/A","N/A","N/A","N/A","18TWL8518205443"
"21000","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6764613528","N404035.26087","40.6764613528","N404035.26087","-73.9268256709","W0735536.57242","-73.9268256709","W0735536.57242","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","56,613.056","306,186.538","185,738.000","1,004,547.000","185,738.371","1,004,549.009","00 02 52.30","0.99999947","N/A","UTM Zone 18","4,503,395.870","590,696.308","00 41 58.30","0.99970125","N/A","N/A","N/A","N/A","18TWL9069603395"
"21050","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6746996997","N404028.91892","40.6746996997","N404028.91892","-73.9233667219","W0735524.12020","-73.9233667219","W0735524.12020","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","56,417.678","306,479.147","185,097.000","1,005,507.000","185,097.370","1,005,509.011","00 03 00.45","0.99999956","N/A","UTM Zone 18","4,503,203.891","590,991.032","00 42 06.33","0.99970191","N/A","N/A","N/A","N/A","18TWL9099103203"
"21100","5.0","3.0","NAD83(2011)","NAD83(2011)","NAVD88","NAVD88","40.6914695683","N404129.29045","40.6914695683","N404129.29045","-73.9687144248","W0735807.37193","-73.9687144248","W0735807.37193","N/A","N/A","N/A","N/A","0.000000","0.000000","0.0000","0.0000","N/A","N/A","0.000","0.000","NY L-3104","58,277.572","302,644.450","191,199.000","992,926.000","191,199.382","992,927.986","00 01 13.67","0.99999871","N/A","UTM Zone 18","4,505,019.493","587,136.589","00 40 20.73","0.99969346","N/A","N/A","N/A","N/A","18TWL8713605019"
